Unnamed: 0,TIME,STEP,STEP_NAME,PARAM_ALIAS,VALUE
0,2023-10-02 11:02:41.000,0,STANDBY,TEMP_PROFILE_4,305.6560676198315
1,2023-10-02 11:02:42.000,0,STANDBY,TEMP_PROFILE_4,305.8185900804897
2,2023-10-02 11:02:42.990,0,STANDBY,TEMP_PROFILE_4,306.0168872148779
3,2023-10-02 11:02:43.985,0,STANDBY,TEMP_PROFILE_4,305.3869430627286
4,2023-10-02 11:02:44.980,0,STANDBY,TEMP_PROFILE_4,305.4938177803718
5,2023-10-02 11:02:45.975,0,STANDBY,TEMP_PROFILE_4,305.7285720723314
6,2023-10-02 11:02:46.970,0,STANDBY,TEMP_PROFILE_4,305.58618850009117
7,2023-10-02 11:02:47.965,0,STANDBY,TEMP_PROFILE_4,305.21228016566306
8,2023-10-02 11:02:48.960,0,STANDBY,TEMP_PROFILE_4,305.3167091733794
9,2023-10-02 11:02:49.955,0,STANDBY,TEMP_PROFILE_4,305.42851070553235
10,2023-10-02 11:02:50.950,0,STANDBY,TEMP_PROFILE_4,305.2537517358699
11,2023-10-02 11:02:51.945,0,STANDBY,TEMP_PROFILE_4,305.21433934909794
12,2023-10-02 11:02:52.940,0,STANDBY,TEMP_PROFILE_4,305.18634837313436
13,2023-10-02 11:02:53.935,0,STANDBY,TEMP_PROFILE_4,305.86508240469504
14,2023-10-02 11:02:54.930,0,STANDBY,TEMP_PROFILE_4,305.2443432217404
15,2023-10-02 11:02:55.925,0,STANDBY,TEMP_PROFILE_4,305.3719793139928
16,2023-10-02 11:02:56.920,0,STANDBY,TEMP_PROFILE_4,305.93242755731677
17,2023-10-02 11:02:57.915,0,STANDBY,TEMP_PROFILE_4,305.76811536203564
18,2023-10-02 11:02:58.910,0,STANDBY,TEMP_PROFILE_4,305.6811715961811
19,2023-10-02 11:02:59.905,0,STANDBY,TEMP_PROFILE_4,305.50814127908586
20,2023-10-02 11:03:00.900,0,STANDBY,TEMP_PROFILE_4,305.0023815709163
21,2023-10-02 11:03:01.895,0,STANDBY,TEMP_PROFILE_4,305.75231371345086
22,2023-10-02 11:03:02.890,0,STANDBY,TEMP_PROFILE_4,305.2787398678255
23,2023-10-02 11:03:03.885,0,STANDBY,TEMP_PROFILE_4,305.7457792514568
24,2023-10-02 11:03:04.880,0,STANDBY,TEMP_PROFILE_4,305.18878647397224
25,2023-10-02 11:03:05.875,0,STANDBY,TEMP_PROFILE_4,305.488129012527
26,2023-10-02 11:03:06.870,0,STANDBY,TEMP_PROFILE_4,305.4765323705905
27,2023-10-02 11:03:07.865,0,STANDBY,TEMP_PROFILE_4,305.3462097621353
28,2023-10-02 11:03:08.860,0,STANDBY,TEMP_PROFILE_4,305.03501785668243
29,2023-10-02 11:03:09.855,0,STANDBY,TEMP_PROFILE_4,305.0879663412563
30,2023-10-02 11:03:10.850,0,STANDBY,TEMP_PROFILE_4,305.15689954414165
31,2023-10-02 11:03:11.845,0,STANDBY,TEMP_PROFILE_4,305.1384630295268
32,2023-10-02 11:03:12.840,0,STANDBY,TEMP_PROFILE_4,305.7368991423689
33,2023-10-02 11:03:13.835,0,STANDBY,TEMP_PROFILE_4,305.4306300638527
34,2023-10-02 11:03:14.830,0,STANDBY,TEMP_PROFILE_4,305.6846888889278
35,2023-10-02 11:03:15.825,0,STANDBY,TEMP_PROFILE_4,305.28779259685984
36,2023-10-02 11:03:16.820,0,STANDBY,TEMP_PROFILE_4,304.88239554621873
37,2023-10-02 11:03:17.815,0,STANDBY,TEMP_PROFILE_4,305.5906784544201
38,2023-10-02 11:03:18.810,0,STANDBY,TEMP_PROFILE_4,305.11033048238005
39,2023-10-02 11:03:19.805,0,STANDBY,TEMP_PROFILE_4,304.6440710848168
40,2023-10-02 11:03:20.800,0,STANDBY,TEMP_PROFILE_4,304.60816423932283
41,2023-10-02 11:03:21.795,0,STANDBY,TEMP_PROFILE_4,305.33924214211606
42,2023-10-02 11:03:22.790,0,STANDBY,TEMP_PROFILE_4,304.8646018220808
43,2023-10-02 11:03:23.785,0,STANDBY,TEMP_PROFILE_4,305.17490109385596
44,2023-10-02 11:03:24.780,0,STANDBY,TEMP_PROFILE_4,305.3721326683468
45,2023-10-02 11:03:25.775,0,STANDBY,TEMP_PROFILE_4,304.70446926609657
46,2023-10-02 11:03:26.770,0,STANDBY,TEMP_PROFILE_4,305.09917987016223
47,2023-10-02 11:03:27.765,0,STANDBY,TEMP_PROFILE_4,304.79135492592604
48,2023-10-02 11:03:28.760,0,STANDBY,TEMP_PROFILE_4,304.78719891381303
49,2023-10-02 11:03:29.755,0,STANDBY,TEMP_PROFILE_4,305.05471789357284
50,2023-10-02 11:03:30.750,0,STANDBY,TEMP_PROFILE_4,305.2343601263435
51,2023-10-02 11:03:31.745,0,STANDBY,TEMP_PROFILE_4,305.31442651149945
52,2023-10-02 11:03:32.740,0,STANDBY,TEMP_PROFILE_4,304.61090209854973
53,2023-10-02 11:03:33.735,0,STANDBY,TEMP_PROFILE_4,304.9606128559639
54,2023-10-02 11:03:34.730,0,STANDBY,TEMP_PROFILE_4,304.4017638170779
55,2023-10-02 11:03:35.725,0,STANDBY,TEMP_PROFILE_4,304.4116291946079
56,2023-10-02 11:03:36.720,0,STANDBY,TEMP_PROFILE_4,304.51894655477315
57,2023-10-02 11:03:37.715,0,STANDBY,TEMP_PROFILE_4,304.3605212448829
58,2023-10-02 11:03:38.710,0,STANDBY,TEMP_PROFILE_4,304.64481827872356
59,2023-10-02 11:03:39.705,0,STANDBY,TEMP_PROFILE_4,304.6011444672445
60,2023-10-02 11:03:40.700,0,STANDBY,TEMP_PROFILE_4,304.8030236639006
61,2023-10-02 11:03:41.695,0,STANDBY,TEMP_PROFILE_4,305.07729048036344
62,2023-10-02 11:03:42.690,0,STANDBY,TEMP_PROFILE_4,304.93109768560765
63,2023-10-02 11:03:43.685,0,STANDBY,TEMP_PROFILE_4,304.55999272647136
64,2023-10-02 11:03:44.680,0,STANDBY,TEMP_PROFILE_4,304.5309131778789
65,2023-10-02 11:03:45.675,0,STANDBY,TEMP_PROFILE_4,304.973268155494
66,2023-10-02 11:03:46.670,0,STANDBY,TEMP_PROFILE_4,304.6906219848008
67,2023-10-02 11:03:47.665,0,STANDBY,TEMP_PROFILE_4,305.13630285326514
68,2023-10-02 11:03:48.660,0,STANDBY,TEMP_PROFILE_4,304.5541972534429
69,2023-10-02 11:03:49.655,0,STANDBY,TEMP_PROFILE_4,304.67268181495416
70,2023-10-02 11:03:50.650,0,STANDBY,TEMP_PROFILE_4,304.95396697020476
71,2023-10-02 11:03:51.645,0,STANDBY,TEMP_PROFILE_4,304.9183834545813
72,2023-10-02 11:03:52.640,0,STANDBY,TEMP_PROFILE_4,304.6489760023098
